lambda,theta,phi
6.21580730396876,0.597420676389951,5.52836388987285
3.29018507313702,0.990738760473045,0.599270021009995
3.56637751737098,0.912001857872783,2.2152004480632
4.82244516833124,0.828513752142722,3.72857139250053
8.17788209313714,0.724283303356122,3.67680467291997
9.76467677429436,0.565836867304636,4.19516825059582
8.93950048867297,0.787057273188764,4.07167444797198
4.26924725413635,1.06063581137857,2.72293815648796
5.7468295802227,1.06164768934497,0.878130181722106
2.84795221522702,0.861750458379891,4.72451243654382
3.0066093896444,1.04450300740036,1.51919122893728
3.17315280727697,0.933070183837996,4.08695645791215
7.17871036060699,0.358667008742221,5.38704010179202
5.44186105123496,0.789796080198706,0.530115304030701
3.50591542394581,0.63017829945839,6.10781633814265
5.44056180087635,0.308425039890228,0.197668604869853
3.24573984059157,0.394679108069238,5.2490015969061
2.55221963614063,0.461355787982923,5.25094183024101
10.4871720967124,0.961272785836458,0.313263919907316
5.96957116174505,0.71669334301593,3.42990420709483
14.4807552368919,0.98506678607096,5.92611087869823
7.41021883470595,0.531398111445626,2.01987486926103
6.1664412006633,0.0989472581327734,5.06718037232236
9.50829939928991,0.817703706847341,3.77869982276054
11.4364786692694,0.55692150119811,4.96133170470939
30.0031413675983,1.33678305965604,5.02142766990825
1.36295280116856,1.25994376138565,0.311424606834816
10.9996576060053,0.677241236439268,1.77938949516276
6.45098996470647,0.15831593602505,4.10579031530715
31.0501594927475,0.960385274904796,3.0765952713498
5.69489817044673,1.15543429282078,6.11261088164307
5.32370634456305,1.40116345532434,4.70290080494017
9.18282928262554,0.240930270327769,3.56785116885084
3.7330113567593,0.735639886237784,1.8784472392075
5.46400122337433,0.868247058226049,1.60918521339272
11.9477353310158,0.976666843201808,5.57044460692402
6.09292935424212,1.01256601512769,2.80733261627205
10.3153299653012,0.937787210604594,5.12699912075656
8.01343449733124,1.02092704603853,0.617871489469593
6.1965796605394,0.657867543160549,5.40098495702359
3.84415395054256,0.867346640376951,0.17359817813024
7.02616446712754,0.347726932278633,5.64956649657558
2.79746146450135,0.242482487439316,5.65446151431537
6.58737116411164,1.42806318272822,3.29305517903234
6.95794991986713,0.562956511418052,0.755235811794624
7.87820091079231,0.880953058748236,1.11711322544108
11.7112784896659,1.37502578809447,4.43660486310445
24.8115972914981,0.44562289307646,5.22358740631151
8.52971309281209,0.454889402947638,0.218867349584085
6.15376298431484,0.624267761079572,4.76164105030882
14.3751477028678,1.30876741808358,6.01371317413957
6.1409749591187,0.675175124895375,2.15431898209329
2.07218730912724,0.550016571438762,4.01020349745711
3.06861458442429,0.400418637906778,2.15516907804915
10.9003900545731,0.681766631340288,1.36012989591879
5.35928516919185,0.658771379693825,4.93984422825369
10.3056699861848,0.370517269957401,4.54330820958519
3.62320586623153,0.720254739710034,1.7519965096306
5.89724306992761,0.307326445164803,3.6595245952756
6.62732432222821,0.901053720995143,2.64525733973084
2.30011742360247,0.104973851009865,0.578484745530069
6.47285188246159,0.85892324161388,0.150968135453231
4.53764146142563,1.09443096837125,3.08596009944712
2.49923519959164,0.506530280634611,1.74840325249093
5.39930739051766,0.733323786432882,2.13475722180297
3.52259059226582,0.854980729452485,1.80547084452892
3.08368046837327,0.250401692520038,1.07381669666898
3.5999146639729,0.781687014962596,2.5086453899889
3.23893810261845,0.929708628890382,4.38346151809485
3.50211447527444,0.489731442045718,1.27973679718771
2.4322431412582,1.15527967383533,4.18665280226186
6.68200628378736,1.39989274828451,2.78386634307958
4.05131776765726,1.16804288958531,2.72247444633569
5.78369981937519,0.791397763258152,1.10106188969206
7.39082844364088,0.556345949761434,1.21392592656601
5.47175542197751,1.04330018554844,3.873089454035
5.7609587029558,0.508371061649554,1.69024349886551
5.07947666121557,1.3627689719309,3.51656015668173
3.08942814873718,0.906848971669031,5.93625289544913
5.40528251107014,0.886344689557279,4.48915768413435
10.5607519124574,0.428445134169301,4.26766295911921
11.3085664432945,0.305297929860205,6.02796597246209
3.98272259089288,0.529654022959239,4.8715691570529
3.61758556849164,1.18524387018747,3.81846114557188
6.00823663332197,1.26797297641378,5.95647449533489
6.73607236953318,0.990757063335341,0.374739373007906
4.88998584801432,1.01898505236621,1.68836945948729
3.60278128224903,0.500044244821971,6.19949355522422
16.3764726346205,0.861747984416837,4.85191799319835
2.78644189771839,1.12057056224117,2.98673915319945
2.96599218710101,0.688638728697947,4.27821808312171
3.21110564827671,1.4630672233748,2.61967832623763
3.36302377053889,0.304690583623796,2.38854788615447
6.53644563856533,0.602272486130403,1.34001737509383
6.08460626200584,0.796808092469855,2.40607034688854
2.52401884383948,0.248740691102917,0.186407980385339
14.6105447928484,1.01955145895924,2.96768077640766
7.86173924769001,0.842075209316865,2.09464236779186
8.00038645260124,0.814774964344749,6.13141373527143
2.63430582094004,1.14578415981765,3.4899546808235
10.8177788587421,1.18551442224433,5.31748258233438
14.8744676301246,1.09357145154676,2.56393855242245
25.9897721023319,0.59893944646541,2.90294573827421
10.7631301558903,0.737532540130207,5.19183824764604
8.84867211683487,1.04977403340804,6.22791338184469
5.57999008519092,0.33784419869577,3.29206017158439
3.43234080195263,0.3376533464789,5.81469146765429
4.76804545112625,0.546269533936185,4.64341130199907
3.15715810463978,0.810045489595144,3.5652681917915
2.28514904272132,1.40465799272297,6.08700957772666
15.2658079125499,1.00257124732945,5.18048264038434
4.16684682912944,0.59250914315499,6.0294029224327
4.13254191798741,0.570279922454987,4.06111210175122
4.35732759966799,1.1735975298507,2.38493054671337
5.23512423543656,1.26899393941453,2.99440703268109
6.81945215574311,0.926541370212106,5.72957267167126
2.20821391894595,0.529777974421321,0.0933295283156673
10.2263240830981,0.302353842711334,0.984536478665875
5.95621348894454,1.15690556075871,2.96294835315022
10.5962235670954,0.870527475014778,3.41171743897226
4.44865243784757,1.34098219895225,0.375049817656892
5.08547556068882,0.249624731158936,4.13452634800126
2.54506624253482,0.870449025850943,5.58974346693945
3.42926175058547,0.563271486980027,0.688841979930906
6.98118200979865,1.14279681410393,2.7506095991335
4.34444874416645,0.452282816615702,1.76073758165036
11.8923373912116,0.727800825773371,6.19048515434627
3.05029599977451,0.677985390576768,3.82494376554116
29.5054476384703,1.1412652744484,1.59435328861845
5.79496958931063,0.966182645059403,0.833242903249266
7.54858963754378,0.473085163755116,3.4243667248446
90.290355162486,0.599231136212093,5.2012454994436
4.08687226693492,0.374494207972473,5.25906550410778
4.87318190751717,0.96041305187156,5.23608397480467
5.21927682179944,0.856629946266916,1.27998182360124
8.44010562240107,0.424678643017105,3.42067728888841
9.57568212477904,0.394406192216017,5.4974272526186
2.92813068068299,0.761468747785316,0.760265963588717
3.43554158197565,1.26280390155968,5.3806105666653
4.52049848192625,0.837668345518771,5.65345946209664
2.56906989027194,0.182504967958155,1.36888694566449
5.64776339585772,0.234219511095877,0.483673855423042
4.37512876142323,1.11350825735908,2.97958172878151
3.42031249020568,0.736696043701405,5.24663230379544
3.62047583353439,0.666939316531577,2.94928635531483
12.7907479458019,1.09432526558702,2.59979320284502
7.13805426007476,0.647960855969173,3.15884793826174
5.24508121014533,0.817770710884064,0.788162513603028
13.2093740171329,1.00394789524479,0.831173213084294
2.95449146365494,1.20413389423269,5.46935802451626
8.1262602410116,0.61054561067288,3.78844772011728
7.97658672097604,0.937868219455667,1.66693990711061
5.9809598502527,1.41149220079387,5.43371486462473
3.47306338829028,0.279236468697599,0.36511249412105
6.30242323833096,0.872862720567421,2.8761524851778
4.15871028951661,0.698853157820478,4.53777702450949
3.15845649819605,0.589566049616435,2.12999448845483
3.64224212346424,0.539430892105725,2.5209387099881
11.8093590251973,1.05738053128652,3.31111143617168
2.70355045110886,1.50157445640042,5.61864870227868
3.81916328400633,0.446641757314917,4.89058425200082
2.540342909251,1.08397471135949,0.435849501884148
5.05553778044449,0.458374130527907,1.75165485410074
1.98947463597703,1.48327165435184,2.38365097128663
11.8620255170505,1.10998171454444,5.43289783895546
3.54729253183633,0.709331794634125,2.63868882267902
2.87464884274077,1.02311706362885,1.50719461696756
4.20286694651464,0.7837517429457,3.75517407629995
5.15681676201265,1.11848388305936,3.01218670490923
2.93862625228446,0.639860683653472,5.64574046133386
40.2523926156158,0.274052837791896,5.87295135014508
4.35217279552937,0.876899493662948,5.13893453713765
4.14331663851376,1.26643199407636,4.4542064803636
2.6210705450969,0.455808621730231,4.66979256795923
4.14864852173101,0.717557999799993,5.65304328623372
2.46825880793253,1.04622783220512,0.409913783212017
5.51966031975944,0.199266825586632,2.11059213631779
8.39538689439713,1.33699336847759,0.0272380645211581
6.6394073541428,1.06313548913517,5.20307812664824
2.84749141901711,0.844355239677197,3.18831050701445
2.77700564504538,0.443129841934248,2.30066643885287
8.68622101060161,0.783346972662969,1.42401934392644
12.7896193523826,0.803247554609746,3.36044673955296
5.74445286451508,1.49484850888833,1.81888705914976
2.98932609931896,1.17993669567783,0.429587018266387
9.77049745504296,1.3756633036704,0.533886940086207
4.38887214601897,0.968397509243767,0.429389542080029
4.12326604577065,0.688290220331413,2.57495300610221
8.13879716870774,1.31295690975058,0.775228088505808
1.92359978411349,0.764876948248689,2.78355534585213
2.48866824165453,0.502305367571032,5.64820494733397
7.04486360073085,0.680929986638534,2.22197938006532
6.36142234007114,0.996710140550991,0.755101395016916
5.68206508283457,0.844091903313028,3.57583003322182
7.87756056207215,1.05488847816788,5.49799276960095
7.5532787123681,1.50352252177458,2.19016117458963
8.76520924786781,1.37573550921044,0.263397442104984
4.08763078888149,0.82049408052994,0.894346833489208
7.3569111010541,1.37955413242653,0.481246974730736
5.93554507251028,0.346957364072103,4.65286578547114
4.75487066986112,0.228813555410078,2.86843197232903
2.61664455937941,0.584375113404013,4.19873427952335
8.74226578811168,0.865937832780903,4.39349266833256
4.38573168046842,0.816382442394747,3.5899432420447
6.40312516942056,1.25106470039263,3.95019676888978
8.05613772008688,0.825993173031368,5.51515339729809
2.9599217095001,0.717167206857095,4.16167871861573
3.11622556243985,0.828117103955801,5.50038594383677
5.87317593504963,1.00478499321896,2.93749606362075
5.36636524525873,0.129492193343152,0.888040456620049
11.7048069011117,1.10830081688467,0.428101420596456
9.12968901085986,0.387099447960129,4.48771739692352
7.94749843255522,0.763865981537398,1.93513328709594
2.51675501624733,0.531456241418878,4.21704760576638
2.71473301404353,0.652946161176178,4.099281007223
2.83684199589946,0.950126952482572,3.33667825848473
9.11612385339905,0.42446784106358,4.49314999502972
15.7288888331975,0.556243824560073,3.1718186894868
7.24325724204271,0.461421126874149,3.06619039927311
3.14463832360335,0.457458135712141,3.12801034864843
7.77208817903761,0.60857504100129,5.88090784452733
2.99744957422169,1.2175748841177,2.44592894970127
3.04580947064847,0.756483915583371,0.736044784106625
6.74036578219271,0.688767126033459,1.51062574181199
4.33213524782804,0.437148001790538,4.30340699021634
6.87880133313007,1.39358929297307,5.27318598313981
8.18483785652933,0.692317192201703,6.09559850326406
6.17016378660138,1.16543496463363,1.35195054972182
8.03617739636119,0.901771084109346,4.77737814262683
3.77410182013685,0.660721238890437,3.67002644410972
7.95680697162782,1.21274015217009,2.53181943170046
20.2148100136062,1.08847150688592,3.20467795626726
11.0539407478863,0.75032368760132,3.11422447494367
2.81894246575719,1.12485878961476,4.09266799935718
4.56327611972487,1.24646156037584,4.67284352075406
4.58086743300228,0.714398341419191,1.89722960067213
7.2601820575798,0.616535824163767,0.563048394609914
6.30930971518455,0.882657449490299,5.1896941837825
8.9271450093716,1.25237862205065,2.44784737032482
4.57102228020556,0.99341349824061,4.8713840626438
3.60309301355723,0.661592007294688,1.12700926405038
2.82231496795888,1.02999362029255,0.687136746074191
8.58488921540246,1.35488636638371,5.68727757056847
3.60098873061176,0.828263766426086,5.50627575177794
4.70233493216025,0.825547126977021,6.28188195114666
5.89275713560974,0.591699053589755,5.43027234509497
3.73954723324862,0.270172886110163,0.231708306179216
6.75329258110124,0.440721007143045,3.42234071669863
5.36068055438753,0.30987632891852,6.26820733810042
3.27210106455311,0.748854886315821,3.21075892660772
8.77580554410793,0.0967558232313591,5.4884388694818
2.93113444467152,1.27499846529522,0.441214523233459
4.12382042201101,0.930153594837435,6.20488888150836
3.78908048151197,0.0376793040400734,5.79757946326515
5.72086516607023,0.175208773504173,3.54535591944497
2.8600369347339,0.474153385677577,2.71095603625217
4.8114538940245,0.740303197836436,2.12274000853006
2.96014527613464,0.364779864593739,4.52843885238996
3.01052605944609,0.0931274985769299,0.0858004558202786
8.82534448556665,1.02111228663755,2.35028950724982
4.10898636301571,0.637361278327848,5.79740221991983
6.3620395700073,1.08312952148826,3.4336328951702
18.9536763548216,0.721884131019391,2.97751901729188
4.99360901048639,0.721781443039967,3.11983598368978
7.38553217464875,0.223701535594191,1.94132255786108
8.33661543729436,0.224667452056879,5.9742885792237
4.99466382499627,0.30660955640759,6.17004575413044
6.89662651604792,0.879998586778148,3.22681214648828
2.99339599487267,0.51324084871211,6.23662576347978
14.821154904394,1.16114999588916,2.86415045118673
3.49251807205596,1.18329953819747,2.67689380307908
3.95851799392142,1.37886423621789,1.33966796541658
9.10453556397545,0.774297037549071,1.21422229605331
5.38438512439061,0.488579463698091,5.23234924277222
8.52846188876585,0.495661858543376,4.56559554788948
4.75159689987183,0.822219240026644,3.32849036049042
3.99827555789751,1.06129727853552,5.2092679083214
2.37137555005627,0.63049945725514,3.21620190610542
7.111920387828,0.746590972152059,3.46807856251028
4.97402863944255,0.926590948058586,1.34010851232403
5.12610381760936,1.27916671851635,3.69338592256808
6.42340175439352,0.41365737674409,0.897007799913005
2.59534617989827,1.00834858063383,0.32813010272007
4.25305364141663,0.863453697707727,4.29335025372976
8.59994043896283,0.718497702885678,3.8236919733027
7.40719957467008,1.22363365355849,1.38013894205179
3.09891066252916,0.677617146028977,2.55273216406958
3.13155490340326,0.436813758350502,3.95782834340731
2.86670053644966,0.920364817580669,3.48910070863976
1.86734392062005,0.910706342128852,0.801602888102565
4.93075137759341,0.609749172973852,1.06310447145785
6.89742087182772,1.11086575922926,0.00627952922691415
7.77507776054397,1.54794392502561,2.62739229503967
5.72360680521781,1.43243561003071,3.06924604028412
2.98704828471886,0.364436031116832,1.0044855663714
6.64649838122793,0.502836656459924,4.18987035067286
3.10682019460342,0.154340577370507,0.112596999522084
3.15967827889707,0.893675076060275,0.751942441713179
2.91542617260732,0.339356479093506,5.98237975133603
3.2110193382601,0.692321028559924,6.13147133211401
3.37416510197541,1.22337434299862,0.194241775139562
3.5448551548456,0.833605594144873,3.10315114415436
4.26296872535137,0.652854344057295,5.4206429997006
4.25672386388108,0.474000444228455,1.52603595951697
3.6717916753263,0.726203256031585,5.24187403489627
3.86949226163899,1.35994373207722,5.11194422615642
11.7620864858418,0.359891978752914,3.95195456613914
7.49704513124447,0.756144722763805,0.0140630163119782
5.92739310431165,1.18284750849906,2.38587587887662
3.47449013411739,0.209840392715919,5.68254858393079
3.63884340938321,0.982054524618851,4.27477558564959
2.74956134358062,1.4253198362235,2.38021592899844
13.309424196483,0.561231487021772,3.97068855308783
7.54576835073156,0.374449433543796,1.52850748927181
5.94533496701987,0.975203759224784,3.59029421583196
4.23889452454701,1.26515200150115,6.16838380702745
3.36142567439437,0.897196385428006,5.33870957696183
6.55211302153552,1.24901710088241,1.78093234292699
29.0183325293568,0.455388261864256,4.28800797004571
3.38773188414137,1.05232186781681,2.25016279120669
3.90919365498157,0.62912711794163,6.20104378028651
4.75664449517987,0.703659995083431,0.527701459499724
2.72339398576845,0.405647199301873,1.5727182674884
7.24816226062083,1.13134801277718,5.09784113237713
4.79223877656453,0.91165931247795,0.530446005873282
25.1107557396041,1.03408600928964,3.33796709936375
4.79093736608384,1.11357034779065,5.03046253917275
6.53352626851564,0.262269723622355,4.64216333824122
3.28780518526361,1.34710287421837,0.890094756407681
4.65822318459096,0.782975164936131,2.75137076736715
3.32988659854026,1.05316019783129,2.20150480787242
8.33684786586138,1.03847120284189,3.00648844391473
11.2060815835294,1.14731310117981,3.69076441304704
4.46636105630077,0.40672447519156,0.916124201906401
7.2667209223312,0.742654841844088,5.68835996957776
4.12430953877334,0.904625337185364,4.0224590948619
5.71888885247502,1.30734298044635,1.02377952123416
9.9473319069851,1.15262142788349,3.55572111055893
6.30505267157094,1.24149404911694,5.85351682378651
4.3718429060894,0.868295951214905,4.92037424959193
4.15447900353975,0.868527415746755,4.30829934438842
5.13217258528212,1.18004210902069,2.92934216132734
4.92764234298236,0.187826019836072,1.63562683388491
4.52032371811693,1.22547767499949,3.57681740835612
5.94997331819356,0.692597087339001,1.56307217391569
8.07723507253097,0.191916686771883,2.00623106840316
4.93896691305722,1.04276088487407,5.72273920321185
4.9726296321891,0.404417016864327,5.56200155519699
3.09579867723236,0.389096400231545,4.99255259515917
2.19742161137949,0.892166777295682,5.81703457763369
4.10075486297141,0.52875753538992,1.12368455105172
4.26321124967968,0.605709402339731,3.25180693846021
6.87751268251437,0.686546373464218,3.93959059158646
17.6421229661355,0.691215515347992,5.73769389854035
14.9840023782278,0.67058292128927,4.17183557695368
5.16982235038888,0.896102254499594,2.44537062708693
3.80734932478167,0.420834857190782,4.64960476275547
8.43906089459791,0.448590397900207,5.13735133715974
8.35831249734722,0.312688687846786,3.77207758372831
8.04623722548077,0.604675012040318,0.534052306836778
8.09590885900136,1.07013796822357,5.79534624040856
2.96742136918489,0.505057108636124,0.336765005693923
7.21547494885837,1.03614221416483,3.31139543917944
5.20804429812842,0.983347132620487,0.74677716136735
3.63963168742842,1.1379786542949,2.38850885090959
2.91483792106252,1.14312180940525,5.1071774286381
9.71270543621956,0.572380308600817,1.53369987026259
3.41621088330272,0.589817913765446,5.55699145695345
3.34504112097171,0.808436112523995,4.47769187003932
7.02081616220802,0.606931754315355,2.37597671009063
11.7964292904038,1.14826540297672,1.56400804247851
5.60442688752991,1.12014534684435,1.58872693695273
7.48977685154842,0.842520602932635,4.82073368015929
3.28295618153167,0.538443317195996,0.313291463517098
17.1099916855888,0.970139145543793,4.30579505917844
5.80230680447788,0.504508021960744,3.89732238346412
7.19219446109356,0.741768180444552,4.69155789611632
2.36224862727008,0.668914238448327,6.14027833104377
9.35961712384572,0.824038051235216,2.41219974197688
8.17646320755131,1.47958599927841,1.63492001730339
3.06405891747667,1.05324682654395,5.51330369618163
5.67346441960107,1.43053288716162,5.06485043977057
4.31391915148778,0.505841518952906,2.89730919330259
5.84757846706989,0.813972803731316,0.571529141081721
4.76990034634568,0.22878585106324,3.54540559225604
4.87700908686727,1.05517372944307,1.17736141591539
3.451846212858,0.888098553879746,3.34070419407418
3.89504604334782,1.1832365806248,2.23074015092568
2.14444647822364,1.46231149923876,1.97784309202222
13.9975896414963,1.30202445723897,4.56625131915052
6.87761581633962,0.694411772292082,3.24069644406667
14.7264487171945,0.0184797481232976,4.96776840576018
3.34468314375716,0.826322163151932,1.28486478262182
13.8168615912941,0.473242432002763,4.26066614323289
9.03632658703281,0.487340039746416,0.329776390342578
6.11683678175785,0.607473037807703,5.03391441571441
5.04423110503418,0.314937481588088,4.26357250134236
3.90814375509823,1.04435432101764,5.94394950421264
8.23082782122207,1.04547754814099,0.575276778063782
3.737877823081,0.828751899639396,5.70788662249497
2.641925851846,0.620560758822946,3.2041294297643
8.49968660000131,1.14892239463164,3.86355304582034
7.08583057947995,0.838067693701922,1.98593392542927
7.66432977237115,1.36325901928677,0.486868205348048
6.75456346386343,1.23728464375193,5.34456580159478
4.90352428158312,0.639855133843002,0.908089338231002
4.71819565790456,0.831866922243885,2.32783088892247
9.52613378646796,0.629569524803241,3.91060070765056
4.26266021042032,0.909470343208339,6.26780345650583
9.48771510984639,1.10294279210833,3.25056905676489
8.92115524493856,1.04244725431955,6.22356551362906
10.5371126514176,0.362177085989034,1.42335800670067
5.52124250844224,1.13577111977952,2.50074033949676
6.68690627719544,0.159261500300863,4.37667015538088
16.7696996153285,0.699403715704714,0.406149870043303
5.07080698773213,1.02598220037351,4.69769626914237
2.60133951416829,1.08425136366495,2.64145381265397
11.0473761644585,0.651074166154831,5.09765769429839
